調査集団,刺激語,年齢区分,反応語,男,女,全,％
2.鹿児島(甑島),花,小学4年生,すいかの花,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,千両,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,ゼラニウム,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,玉すだれ,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,朝鮮朝顔,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,露草,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,デイジー,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,トマトの花,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,なすびの花,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,なでしこ,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,ななん花,1,0,1,1.8 
2.鹿児島(甑島),花,小学4年生,野菊,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,ハイビスカス,1,0,1,1.8 
2.鹿児島(甑島),花,小学4年生,はくちょうげ,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,はまゆう,1,0,1,1.8 
2.鹿児島(甑島),花,小学4年生,ひろ桜,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,ピーマンの花,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,ブーゲンビリア,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,紅ばら,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,ペチュニア,1,0,1,1.8 
2.鹿児島(甑島),花,小学4年生,ぼけ,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,ポピー,1,0,1,1.8 
2.鹿児島(甑島),花,小学4年生,マーガレット,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,みかんの花,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,紅葉あおい,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,矢車草,1,0,1,1.8 
2.鹿児島(甑島),花,小学4年生,山菊,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,らっぱすいせん,0,1,1,1.8 
2.鹿児島(甑島),花,小学4年生,りんごの花,0,1,1,1.8 
2.鹿児島(甑島),果物,4歳児,バナナ,7,1,8,34.8 
2.鹿児島(甑島),果物,4歳児,なし,5,2,7,30.4 
2.鹿児島(甑島),果物,4歳児,りんご,4,3,7,30.4 
2.鹿児島(甑島),果物,4歳児,すいか,4,1,5,21.7 
2.鹿児島(甑島),果物,4歳児,みかん,2,3,5,21.7 
2.鹿児島(甑島),果物,4歳児,かき,0,3,3,13.0 
2.鹿児島(甑島),果物,4歳児,きゅうり,1,2,3,13.0 
2.鹿児島(甑島),果物,4歳児,御飯,1,2,3,13.0 
2.鹿児島(甑島),果物,4歳児,パイナップル,2,1,3,13.0 
2.鹿児島(甑島),果物,4歳児,ぶどう,2,1,3,13.0 
2.鹿児島(甑島),果物,4歳児,いちご,0,2,2,8.7 
2.鹿児島(甑島),果物,4歳児,さくらんぼ,0,2,2,8.7 
2.鹿児島(甑島),果物,4歳児,にんじん,1,1,2,8.7 
2.鹿児島(甑島),果物,4歳児,鉛筆,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,お菓子,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,おもちゃ,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,キャベツ,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,消しゴム,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,魚,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,スーパーカー,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,卵,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,つけもの,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,時計,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,トマト,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,ナグリコ,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,はちみつ,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,ハンバーグ,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,パン,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,みつばち,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,メロン,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,桃,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,野菜,0,1,1,4.4 
2.鹿児島(甑島),果物,4歳児,レモン,1,0,1,4.4 
2.鹿児島(甑島),果物,4歳児,無反応者,2,2,4,17.4 
2.鹿児島(甑島),果物,5歳児,りんご,22,19,41,54.0 
2.鹿児島(甑島),果物,5歳児,バナナ,21,17,38,50.0 
2.鹿児島(甑島),果物,5歳児,みかん,17,12,29,38.2 
2.鹿児島(甑島),果物,5歳児,なし,16,9,25,32.9 
2.鹿児島(甑島),果物,5歳児,ぶどう,11,8,19,25.0 
2.鹿児島(甑島),果物,5歳児,かき,8,3,11,14.5 
2.鹿児島(甑島),果物,5歳児,すいか,7,2,9,11.8 
2.鹿児島(甑島),果物,5歳児,パイナップル,4,5,9,11.8 
2.鹿児島(甑島),果物,5歳児,アイスクリーム,3,5,8,10.5 
2.鹿児島(甑島),果物,5歳児,いちご,2,6,8,10.5 
2.鹿児島(甑島),果物,5歳児,メロン,4,4,8,10.5 
2.鹿児島(甑島),果物,5歳児,さくらんぼ,2,5,7,9.2 
2.鹿児島(甑島),果物,5歳児,にんじん,4,3,7,9.2 
2.鹿児島(甑島),果物,5歳児,桃,3,4,7,9.2 
2.鹿児島(甑島),果物,5歳児,レモン,4,1,5,6.6 
2.鹿児島(甑島),果物,5歳児,魚,3,1,4,5.3 
2.鹿児島(甑島),果物,5歳児,野菜,3,1,4,5.3 
2.鹿児島(甑島),果物,5歳児,キャベツ,1,2,3,4.0 
2.鹿児島(甑島),果物,5歳児,きゅうり,2,1,3,4.0 
2.鹿児島(甑島),果物,5歳児,御飯,2,1,3,4.0 
2.鹿児島(甑島),果物,5歳児,チョコレート,2,1,3,4.0 
2.鹿児島(甑島),果物,5歳児,パン,1,2,3,4.0 
2.鹿児島(甑島),果物,5歳児,あめ,0,2,2,2.6 
2.鹿児島(甑島),果物,5歳児,お菓子,0,2,2,2.6 
2.鹿児島(甑島),果物,5歳児,オレンジ,2,0,2,2.6 
2.鹿児島(甑島),果物,5歳児,くり,2,0,2,2.6 
2.鹿児島(甑島),果物,5歳児,ケーキ,2,0,2,2.6 
2.鹿児島(甑島),果物,5歳児,ジュース,1,1,2,2.6 
2.鹿児島(甑島),果物,5歳児,たこ,2,0,2,2.6 
2.鹿児島(甑島),果物,5歳児,卵,1,1,2,2.6 
2.鹿児島(甑島),果物,5歳児,大根,1,1,2,2.6 
2.鹿児島(甑島),果物,5歳児,つけもの,1,1,2,2.6 
2.鹿児島(甑島),果物,5歳児,ラーメン,1,1,2,2.6 
2.鹿児島(甑島),果物,5歳児,あんの菓子,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,あんパン,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,いか,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,石についためだか,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,いちごポッキー,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,いちじく,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ウインナー,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,海,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,おかき,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,おかず,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,お茶,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,おつゆ,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,泳ぐの,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,カナ,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,かに,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,カボチャ,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,唐芋,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,カレー,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,かん詰め,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,キャラメル,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,キャンディー,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,牛乳,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,くじら,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ゴオイ,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,御飯によくつかっているもの,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ざりがに,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,食パン,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,じゃが芋,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,スターモンスター,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,すもも,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,そうめん,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,たいの菓子,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,たこちゅう,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,食べ物,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,玉ねぎ,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,チーズビット,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,チョコマッセ,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,つけあげ,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,てんぷら,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,トマト,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,トマトジュース,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ドーナッツ,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,なすび,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,肉,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,白菜,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,ハンバーグ,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,バク,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ピーマン,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ピンクレディのあめ,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,笛,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,笛のお菓子,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ほうれん草,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ぼんたん,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ポッキー,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,豆,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,丸いお菓子,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,ミナ,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,もち,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ヤクルト,0,1,1,1.3 
2.鹿児島(甑島),果物,5歳児,やしの実,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,レタス,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,ロケット菓子,1,0,1,1.3 
2.鹿児島(甑島),果物,5歳児,無反応者,5,4,9,11.8 
2.鹿児島(甑島),果物,6歳児,りんご,28,25,53,76.8 
2.鹿児島(甑島),果物,6歳児,みかん,23,18,41,59.4 
2.鹿児島(甑島),果物,6歳児,バナナ,21,19,40,58.0 
2.鹿児島(甑島),果物,6歳児,なし,16,14,30,43.5 
2.鹿児島(甑島),果物,6歳児,ぶどう,12,15,27,39.1 
2.鹿児島(甑島),果物,6歳児,メロン,5,13,18,26.1 
2.鹿児島(甑島),果物,6歳児,パイナップル,7,10,17,24.6 
2.鹿児島(甑島),果物,6歳児,すいか,6,10,16,23.2 
2.鹿児島(甑島),果物,6歳児,かき,5,10,15,21.7 
2.鹿児島(甑島),果物,6歳児,いちご,6,8,14,20.3 
2.鹿児島(甑島),果物,6歳児,桃,7,4,11,15.9 
2.鹿児島(甑島),果物,6歳児,レモン,6,4,10,14.5 
2.鹿児島(甑島),果物,6歳児,さくらんぼ,3,3,6,8.7 
2.鹿児島(甑島),果物,6歳児,にんじん,3,2,5,7.3 
2.鹿児島(甑島),果物,6歳児,ぼんたん,3,2,5,7.3 
2.鹿児島(甑島),果物,6歳児,きゅうり,3,1,4,5.8 
2.鹿児島(甑島),果物,6歳児,トマト,3,1,4,5.8 
2.鹿児島(甑島),果物,6歳児,お菓子,2,1,3,4.4 
2.鹿児島(甑島),果物,6歳児,ドーナッツ,2,1,3,4.4 
2.鹿児島(甑島),果物,6歳児,なすび,3,0,3,4.4 
2.鹿児島(甑島),果物,6歳児,アイスクリーム,1,1,2,2.9 
2.鹿児島(甑島),果物,6歳児,いちじく,1,1,2,2.9 
2.鹿児島(甑島),果物,6歳児,キャベツ,2,0,2,2.9 
2.鹿児島(甑島),果物,6歳児,夏みかん,1,1,2,2.9 
2.鹿児島(甑島),果物,6歳児,パン,1,1,2,2.9 
2.鹿児島(甑島),果物,6歳児,ピーマン,2,0,2,2.9 
2.鹿児島(甑島),果物,6歳児,野菜,1,1,2,2.9 
2.鹿児島(甑島),果物,6歳児,あめ,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,芋,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,カボチャ,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,唐芋,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,カレー,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,かん詰め,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,木の実,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,きんかん,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,くり,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,じゃが芋,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,すもも,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,玉ねぎ,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,大根,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,チーズ,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,肉,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,はっさく,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,パンケーキ,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,ピーナッツ,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,干しぶどう,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,ポテトチップス,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,ぽんかん,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,緑のぶどう,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,やしの実,0,1,1,1.5 
2.鹿児島(甑島),果物,6歳児,ラクロウ,1,0,1,1.5 
2.鹿児島(甑島),果物,6歳児,無反応者,0,1,1,1.5 
2.鹿児島(甑島),果物,小学2年生,りんご,29,28,57,95.0 
2.鹿児島(甑島),果物,小学2年生,なし,25,24,49,81.7 
2.鹿児島(甑島),果物,小学2年生,みかん,24,22,46,76.7 
2.鹿児島(甑島),果物,小学2年生,バナナ,17,20,37,61.7 
2.鹿児島(甑島),果物,小学2年生,かき,15,18,33,55.0 
2.鹿児島(甑島),果物,小学2年生,ぶどう,16,16,32,53.3 
2.鹿児島(甑島),果物,小学2年生,いちご,9,13,22,36.7 
2.鹿児島(甑島),果物,小学2年生,桃,7,9,16,26.7 
2.鹿児島(甑島),果物,小学2年生,すいか,7,7,14,23.3 
2.鹿児島(甑島),果物,小学2年生,パイナップル,7,6,13,21.7 
2.鹿児島(甑島),果物,小学2年生,レモン,6,6,12,20.0 
2.鹿児島(甑島),果物,小学2年生,さくらんぼ,4,7,11,18.3 
2.鹿児島(甑島),果物,小学2年生,メロン,4,6,10,16.7 
2.鹿児島(甑島),果物,小学2年生,くり,4,4,8,13.3 
2.鹿児島(甑島),果物,小学2年生,ぼんたん,3,1,4,6.7 
2.鹿児島(甑島),果物,小学2年生,ざくろ,1,2,3,5.0 
2.鹿児島(甑島),果物,小学2年生,びわ,1,2,3,5.0 
2.鹿児島(甑島),果物,小学2年生,野菜,3,0,3,5.0 
2.鹿児島(甑島),果物,小学2年生,きゅうり,2,0,2,3.3 
2.鹿児島(甑島),果物,小学2年生,トマト,2,0,2,3.3 
2.鹿児島(甑島),果物,小学2年生,かつお,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,さば,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,大根,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,つけもの,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,なすび,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,夏みかん,0,1,1,1.7 
2.鹿児島(甑島),果物,小学2年生,肉,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,にんじん,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,野いちご,0,1,1,1.7 
2.鹿児島(甑島),果物,小学2年生,パン,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,ぼたん,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,丸いパン,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,まんびき,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,やしの実,0,1,1,1.7 
2.鹿児島(甑島),果物,小学2年生,らっきょう,1,0,1,1.7 
2.鹿児島(甑島),果物,小学2年生,無反応者,1,0,1,1.7 
2.鹿児島(甑島),果物,小学4年生,りんご,25,27,52,94.6 
2.鹿児島(甑島),果物,小学4年生,なし,21,25,46,83.6 
2.鹿児島(甑島),果物,小学4年生,みかん,21,25,46,83.6 
2.鹿児島(甑島),果物,小学4年生,バナナ,19,22,41,74.6 
2.鹿児島(甑島),果物,小学4年生,かき,19,15,34,61.8 
2.鹿児島(甑島),果物,小学4年生,すいか,15,16,31,56.4 
2.鹿児島(甑島),果物,小学4年生,ぶどう,13,17,30,54.6 
2.鹿児島(甑島),果物,小学4年生,パイナップル,11,17,28,46.7 
2.鹿児島(甑島),果物,小学4年生,メロン,9,15,24,43.6 
2.鹿児島(甑島),果物,小学4年生,桃,11,13,24,43.6 
2.鹿児島(甑島),果物,小学4年生,いちご,5,18,23,41.8 
2.鹿児島(甑島),果物,小学4年生,レモン,5,9,14,25.5 
2.鹿児島(甑島),果物,小学4年生,くり,3,6,9,16.4 
2.鹿児島(甑島),果物,小学4年生,さくらんぼ,2,6,8,14.6 
2.鹿児島(甑島),果物,小学4年生,トマト,3,3,6,10.9 
2.鹿児島(甑島),果物,小学4年生,夏みかん,2,3,5,9.1 
2.鹿児島(甑島),果物,小学4年生,いちじく,1,2,3,5.5 
2.鹿児島(甑島),果物,小学4年生,うり,2,1,3,5.5 
2.鹿児島(甑島),果物,小学4年生,うんべ〔あけび〕,0,3,3,5.5 
2.鹿児島(甑島),果物,小学4年生,ざくろ,0,3,3,5.5 
2.鹿児島(甑島),果物,小学4年生,グレープフルーツ,1,1,2,3.6 
2.鹿児島(甑島),果物,小学4年生,ぼんたん,1,1,2,3.6 
2.鹿児島(甑島),果物,小学4年生,ぽんかん,2,0,2,3.6 
2.鹿児島(甑島),果物,小学4年生,梅,0,1,1,1.8 
2.鹿児島(甑島),果物,小学4年生,きいちご,0,1,1,1.8 
2.鹿児島(甑島),果物,小学4年生,きんかん,1,0,1,1.8 
2.鹿児島(甑島),果物,小学4年生,ぐみ,0,1,1,1.8 
2.鹿児島(甑島),果物,小学4年生,すもも,0,1,1,1.8 
2.鹿児島(甑島),果物,小学4年生,たんかん,1,0,1,1.8 
2.鹿児島(甑島),果物,小学4年生,どんぐり,0,1,1,1.8 
2.鹿児島(甑島),果物,小学4年生,二十世紀,0,1,1,1.8 
2.鹿児島(甑島),果物,小学4年生,はっさく,1,0,1,1.8 
2.鹿児島(甑島),果物,小学4年生,マスカット,1,0,1,1.8 
2.鹿児島(甑島),果物,小学4年生,マンゴ,0,1,1,1.8 
2.鹿児島(甑島),果物,小学4年生,やしの実,0,1,1,1.8 
2.鹿児島(甑島),果物,小学4年生,やま芋,1,0,1,1.8 
2.鹿児島(甑島),野菜,4歳児,キャベツ,2,3,5,21.7 
2.鹿児島(甑島),野菜,4歳児,きゅうり,3,2,5,21.7 
2.鹿児島(甑島),野菜,4歳児,大根,2,2,4,17.4 
2.鹿児島(甑島),野菜,4歳児,玉ねぎ,0,2,2,8.7 
2.鹿児島(甑島),野菜,4歳児,にんじん,0,2,2,8.7 
2.鹿児島(甑島),野菜,4歳児,えさ,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,大きいの,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,カボチャ,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,きんか,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,ぎんか,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,草,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,じゃが芋,0,1,1,4.4 
2.鹿児島(甑島),野菜,4歳児,スイッチ,0,1,1,4.4 
2.鹿児島(甑島),野菜,4歳児,好きなものばっかり,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,つけもの,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,電気,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,戸,0,1,1,4.4 
2.鹿児島(甑島),野菜,4歳児,長いの,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,なす,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,菜っぱ,0,1,1,4.4 
2.鹿児島(甑島),野菜,4歳児,肉,0,1,1,4.4 
2.鹿児島(甑島),野菜,4歳児,白菜,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,葉っぱ,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,ブーブーつるの,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,ほうれん草,0,1,1,4.4 
2.鹿児島(甑島),野菜,4歳児,丸いの,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,野菜,1,0,1,4.4 
2.鹿児島(甑島),野菜,4歳児,レタス,0,1,1,4.4 
2.鹿児島(甑島),野菜,4歳児,無反応者,4,2,6,26.1 
2.鹿児島(甑島),野菜,5歳児,キャベツ,14,15,29,38.2 
2.鹿児島(甑島),野菜,5歳児,にんじん,12,8,20,26.3 
2.鹿児島(甑島),野菜,5歳児,きゅうり,8,9,17,22.4 
2.鹿児島(甑島),野菜,5歳児,大根,14,3,17,22.4 
2.鹿児島(甑島),野菜,5歳児,玉ねぎ,5,4,9,11.8 
2.鹿児島(甑島),野菜,5歳児,ピーマン,2,6,8,10.5 
2.鹿児島(甑島),野菜,5歳児,ほうれん草,4,4,8,10.5 
2.鹿児島(甑島),野菜,5歳児,白菜,5,2,7,9.2 
2.鹿児島(甑島),野菜,5歳児,レタス,2,3,5,6.6 
2.鹿児島(甑島),野菜,5歳児,じゃが芋,2,2,4,5.3 
2.鹿児島(甑島),野菜,5歳児,カボチャ,1,2,3,4.0 
2.鹿児島(甑島),野菜,5歳児,トマト,2,1,3,4.0 
2.鹿児島(甑島),野菜,5歳児,なす,2,1,3,4.0 
2.鹿児島(甑島),野菜,5歳児,菜っぱ,3,0,3,4.0 
2.鹿児島(甑島),野菜,5歳児,肉,1,2,3,4.0 
2.鹿児島(甑島),野菜,5歳児,大根葉,1,1,2,2.6 
2.鹿児島(甑島),野菜,5歳児,つけもの,1,1,2,2.6 
2.鹿児島(甑島),野菜,5歳児,ねぎ,0,2,2,2.6 
2.鹿児島(甑島),野菜,5歳児,葉,1,1,2,2.6 
2.鹿児島(甑島),野菜,5歳児,豚肉,1,1,2,2.6 
2.鹿児島(甑島),野菜,5歳児,魚,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,かぶ,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,紙,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,カリフラワー,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,かんな,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,切って食べるの,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,木の桃,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,黄緑の野菜,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,きゅうりについている野菜,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,食う物,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,草,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,コップ,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,砂糖,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,塩,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,春菊,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,高菜,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,つけあげ,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,てんぷら,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,畑に植えてある種,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,服,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,ブロッコリー,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,プリン,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,丸いの,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,水,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,緑の葉,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,緑の野菜,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,桃,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,野菜,0,1,1,1.3 
2.鹿児島(甑島),野菜,5歳児,破れた服,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,山の葉っぱ,1,0,1,1.3 
2.鹿児島(甑島),野菜,5歳児,ろくはち,1,0,1,1.3 
